order_id,order_purchase_timestamp,customer_state,product_category_name,price,delivery_time_days,review_score
ORD-02765,2026-04-19 00:54:37.852111,PR,Beleza e Saúde,1559.69,6,5
ORD-02766,2026-04-22 00:54:37.852111,SP,Beleza e Saúde,627.81,8,3
ORD-02767,2025-12-05 00:54:37.852111,MG,Informática,1379.03,3,3
ORD-02768,2025-12-05 00:54:37.852111,CE,Esportes,1422.55,10,3
ORD-02769,2025-10-14 00:54:37.852111,SP,Esportes,1146.9,6,3
ORD-02770,2025-10-04 00:54:37.852111,PR,Beleza e Saúde,1221.17,15,3
ORD-02771,2026-04-17 00:54:37.852111,RJ,Cama Mesa Banho,1170.19,6,5
ORD-02772,2025-10-16 00:54:37.852111,RS,Eletrônicos,209.64,10,2
ORD-02773,2026-03-05 00:54:37.852111,SP,Esportes,1357.02,5,5
ORD-02774,2026-01-27 00:54:37.852111,MG,Cama Mesa Banho,966.06,7,3
ORD-02775,2025-11-26 00:54:37.852111,AM,Esportes,904.99,13,4
ORD-02776,2026-03-18 00:54:37.852111,BA,Eletrônicos,1727.0,17,2
ORD-02777,2025-12-16 00:54:37.852111,AM,Informática,95.29,15,2
ORD-02778,2026-06-27 00:54:37.852111,MG,Móveis,540.06,2,5
ORD-02779,2026-01-27 00:54:37.852111,RS,Beleza e Saúde,286.74,9,3
ORD-02780,2026-06-27 00:54:37.852111,RJ,Informática,118.92,7,4
ORD-02781,2026-05-27 00:54:37.852111,MG,Esportes,587.57,6,2
ORD-02782,2026-04-11 00:54:37.852111,CE,Eletrônicos,1977.53,21,3
ORD-02783,2026-05-30 00:54:37.852111,MG,Beleza e Saúde,576.95,5,5
ORD-02784,2025-08-19 00:54:37.852111,PR,Móveis,1344.23,11,3
ORD-02785,2026-03-29 00:54:37.852111,RJ,Móveis,280.68,3,3
ORD-02786,2026-05-15 00:54:37.852111,RS,Eletrônicos,1223.6,9,5
ORD-02787,2025-09-22 00:54:37.852111,BA,Eletrônicos,1969.74,18,2
ORD-02788,2026-06-13 00:54:37.852111,BA,Esportes,619.08,19,2
ORD-02789,2026-03-28 00:54:37.852111,MG,Beleza e Saúde,1703.75,5,5
ORD-02790,2026-06-24 00:54:37.852111,PR,Esportes,1995.26,9,3
ORD-02791,2025-11-27 00:54:37.852111,SP,Móveis,1197.68,4,5
ORD-02792,2026-04-28 00:54:37.852111,AM,Informática,653.33,33,2
ORD-02793,2026-04-22 00:54:37.852111,AM,Informática,1363.39,22,2
ORD-02794,2025-08-28 00:54:37.852111,AM,Cama Mesa Banho,1697.45,20,2
ORD-02795,2025-12-02 00:54:37.852111,SP,Móveis,384.13,4,5
ORD-02796,2026-04-17 00:54:37.852111,PR,Móveis,932.41,8,4
ORD-02797,2026-01-27 00:54:37.852111,AM,Esportes,672.42,17,3
ORD-02798,2025-09-10 00:54:37.852111,CE,Cama Mesa Banho,602.55,19,4
ORD-02799,2025-08-13 00:54:37.852111,SP,Eletrônicos,1728.6,1,4
ORD-02800,2026-06-23 00:54:37.852111,SP,Cama Mesa Banho,872.23,1,5
ORD-02801,2025-12-11 00:54:37.852111,RS,Beleza e Saúde,711.2,8,5
ORD-02802,2026-07-09 00:54:37.852111,RS,Esportes,1226.85,10,4
ORD-02803,2025-10-15 00:54:37.852111,RJ,Eletrônicos,477.83,4,5
ORD-02804,2026-06-05 00:54:37.852111,CE,Eletrônicos,498.29,25,1
ORD-02805,2025-08-29 00:54:37.852111,CE,Informática,1064.56,10,2
ORD-02806,2025-09-27 00:54:37.852111,RJ,Beleza e Saúde,848.08,3,4
ORD-02807,2026-06-25 00:54:37.852111,CE,Cama Mesa Banho,625.22,25,1
ORD-02808,2026-05-31 00:54:37.852111,SC,Informática,155.2,10,3
ORD-02809,2026-02-02 00:54:37.852111,PE,Móveis,1065.51,22,1
ORD-02810,2025-11-25 00:54:37.852111,AM,Esportes,1642.39,28,1
ORD-02811,2025-08-22 00:54:37.852111,RS,Cama Mesa Banho,1710.19,7,3
ORD-02812,2026-06-04 00:54:37.852111,RJ,Móveis,509.11,4,2
ORD-02813,2026-05-15 00:54:37.852111,RJ,Eletrônicos,1219.3,4,5
ORD-02814,2025-11-26 00:54:37.852111,CE,Cama Mesa Banho,1718.97,8,5
ORD-02815,2026-04-09 00:54:37.852111,SP,Informática,847.02,4,5
ORD-02816,2025-12-25 00:54:37.852111,BA,Beleza e Saúde,1867.67,22,2
ORD-02817,2025-10-22 00:54:37.852111,MG,Informática,1810.81,6,4
ORD-02818,2026-04-06 00:54:37.852111,MG,Esportes,455.86,6,4
ORD-02819,2025-11-06 00:54:37.852111,RJ,Esportes,554.98,4,5
ORD-02820,2025-10-04 00:54:37.852111,AM,Cama Mesa Banho,401.86,14,3
ORD-02821,2026-05-05 00:54:37.852111,SC,Informática,432.31,13,2
ORD-02822,2025-09-21 00:54:37.852111,AM,Beleza e Saúde,1820.33,15,5
ORD-02823,2025-10-20 00:54:37.852111,RJ,Eletrônicos,1865.72,5,3
ORD-02824,2026-02-12 00:54:37.852111,AM,Esportes,151.2,18,3
ORD-02825,2026-02-20 00:54:37.852111,RS,Beleza e Saúde,1207.53,14,3
ORD-02826,2025-10-01 00:54:37.852111,AM,Móveis,1150.25,22,4
ORD-02827,2025-08-14 00:54:37.852111,CE,Cama Mesa Banho,811.57,11,4
ORD-02828,2026-02-06 00:54:37.852111,CE,Beleza e Saúde,1281.81,12,3
ORD-02829,2026-06-17 00:54:37.852111,SC,Cama Mesa Banho,1897.37,11,3
ORD-02830,2026-07-13 00:54:37.852111,RS,Móveis,382.0,9,4
ORD-02831,2026-05-21 00:54:37.852111,BA,Beleza e Saúde,284.8,15,2
ORD-02832,2026-03-14 00:54:37.852111,SP,Beleza e Saúde,115.11,7,3
ORD-02833,2026-07-08 00:54:37.852111,RS,Eletrônicos,759.47,10,2
ORD-02834,2026-01-12 00:54:37.852111,PR,Móveis,708.38,10,3
ORD-02835,2025-08-14 00:54:37.852111,PE,Informática,890.1,21,2
ORD-02836,2026-04-29 00:54:37.852111,RJ,Beleza e Saúde,1031.45,4,5
ORD-02837,2025-09-05 00:54:37.852111,PR,Eletrônicos,1527.76,14,1
ORD-02838,2026-01-05 00:54:37.852111,SC,Beleza e Saúde,814.62,7,4
ORD-02839,2026-03-03 00:54:37.852111,PR,Eletrônicos,694.7,11,4
ORD-02840,2026-01-05 00:54:37.852111,CE,Esportes,1662.41,25,1
ORD-02841,2025-11-16 00:54:37.852111,AM,Informática,1707.1,11,3
ORD-02842,2026-04-15 00:54:37.852111,SP,Beleza e Saúde,503.89,4,4
ORD-02843,2025-09-11 00:54:37.852111,MG,Móveis,663.61,7,3
ORD-02844,2026-02-12 00:54:37.852111,RJ,Cama Mesa Banho,1658.98,7,3
ORD-02845,2026-04-29 00:54:37.852111,MG,Móveis,204.85,4,5
ORD-02846,2026-01-08 00:54:37.852111,AM,Informática,685.4,14,5
ORD-02847,2026-01-20 00:54:37.852111,CE,Esportes,924.28,22,1
ORD-02848,2026-06-04 00:54:37.852111,CE,Esportes,414.79,23,1
ORD-02849,2026-06-30 00:54:37.852111,AM,Esportes,400.83,12,3
ORD-02850,2025-09-18 00:54:37.852111,RJ,Eletrônicos,878.48,2,4
ORD-02851,2025-10-16 00:54:37.852111,MG,Móveis,1521.32,5,5
ORD-02852,2025-12-28 00:54:37.852111,RS,Cama Mesa Banho,1688.45,11,1
ORD-02853,2026-02-10 00:54:37.852111,CE,Cama Mesa Banho,1959.51,16,2
ORD-02854,2026-04-28 00:54:37.852111,MG,Eletrônicos,194.27,6,5
ORD-02855,2026-05-21 00:54:37.852111,BA,Beleza e Saúde,472.53,14,3
ORD-02856,2025-09-09 00:54:37.852111,MG,Eletrônicos,1525.43,1,4
ORD-02857,2025-12-06 00:54:37.852111,BA,Cama Mesa Banho,1104.17,15,3
ORD-02858,2025-08-15 00:54:37.852111,BA,Cama Mesa Banho,688.98,18,3
ORD-02859,2026-07-23 00:54:37.852111,CE,Beleza e Saúde,450.9,16,3
ORD-02860,2026-01-29 00:54:37.852111,RJ,Móveis,596.93,2,4
ORD-02861,2026-02-16 00:54:37.852111,SC,Móveis,887.11,4,5
ORD-02862,2026-08-06 00:54:37.852111,CE,Informática,395.44,15,2
ORD-02863,2026-06-04 00:54:37.852111,RJ,Móveis,1930.24,6,5
ORD-02864,2026-04-08 00:54:37.852111,RJ,Esportes,259.8,7,5
ORD-02865,2026-03-06 00:54:37.852111,PR,Esportes,1971.88,13,1
ORD-02866,2025-12-08 00:54:37.852111,AM,Informática,1691.69,13,3
ORD-02867,2026-01-22 00:54:37.852111,AM,Cama Mesa Banho,875.15,12,2
ORD-02868,2026-03-18 00:54:37.852111,AM,Informática,1492.64,20,5
ORD-02869,2026-03-23 00:54:37.852111,PE,Beleza e Saúde,1359.45,21,2
ORD-02870,2026-01-26 00:54:37.852111,CE,Informática,465.91,20,3
ORD-02871,2026-03-12 00:54:37.852111,RJ,Informática,711.19,1,5
ORD-02872,2026-03-24 00:54:37.852111,PR,Eletrônicos,1050.59,7,3
ORD-02873,2025-10-04 00:54:37.852111,BA,Esportes,1293.8,17,2
ORD-02874,2026-03-01 00:54:37.852111,SC,Beleza e Saúde,1108.65,11,5
ORD-02875,2025-10-03 00:54:37.852111,SC,Eletrônicos,972.33,12,4
ORD-02876,2026-07-23 00:54:37.852111,BA,Beleza e Saúde,914.15,18,4
ORD-02877,2026-05-23 00:54:37.852111,MG,Informática,1021.62,5,4
ORD-02878,2026-06-05 00:54:37.852111,MG,Eletrônicos,896.99,5,5
ORD-02879,2026-04-04 00:54:37.852111,AM,Eletrônicos,1105.59,21,2
ORD-02880,2026-05-18 00:54:37.852111,CE,Beleza e Saúde,1781.57,19,2
ORD-02881,2026-01-07 00:54:37.852111,PE,Beleza e Saúde,1284.02,18,1
ORD-02882,2025-10-12 00:54:37.852111,PR,Móveis,1459.11,9,4
ORD-02883,2025-09-02 00:54:37.852111,SC,Beleza e Saúde,1215.09,10,3
ORD-02884,2025-09-06 00:54:37.852111,AM,Eletrônicos,1303.88,20,3
ORD-02885,2026-03-05 00:54:37.852111,SP,Cama Mesa Banho,1177.78,5,4
ORD-02886,2026-02-16 00:54:37.852111,AM,Beleza e Saúde,102.39,19,3
ORD-02887,2026-04-18 00:54:37.852111,SP,Esportes,1999.22,7,5
ORD-02888,2026-01-29 00:54:37.852111,RS,Móveis,115.54,10,4
ORD-02889,2025-09-20 00:54:37.852111,RJ,Esportes,820.54,3,5
ORD-02890,2026-05-19 00:54:37.852111,BA,Esportes,254.98,22,4
ORD-02891,2025-10-28 00:54:37.852111,RJ,Cama Mesa Banho,239.01,2,5
ORD-02892,2026-05-24 00:54:37.852111,AM,Móveis,1597.38,12,4
ORD-02893,2026-03-14 00:54:37.852111,RJ,Informática,880.56,5,4
ORD-02894,2026-06-13 00:54:37.852111,PR,Eletrônicos,1612.22,11,4
ORD-02895,2026-06-13 00:54:37.852111,RS,Eletrônicos,581.93,6,3
ORD-02896,2025-08-24 00:54:37.852111,PE,Beleza e Saúde,550.1,16,3
ORD-02897,2026-07-16 00:54:37.852111,RS,Eletrônicos,539.9,8,4
ORD-02898,2026-07-01 00:54:37.852111,SC,Cama Mesa Banho,1251.48,8,4
ORD-02899,2026-02-25 00:54:37.852111,PR,Eletrônicos,1639.25,12,4
ORD-02900,2026-05-19 00:54:37.852111,RJ,Cama Mesa Banho,931.91,6,3
ORD-02901,2026-02-17 00:54:37.852111,PE,Informática,789.54,17,4
ORD-02902,2026-07-27 00:54:37.852111,RJ,Cama Mesa Banho,1948.48,3,5
ORD-02903,2026-05-07 00:54:37.852111,CE,Informática,277.67,11,3
ORD-02904,2026-01-27 00:54:37.852111,CE,Informática,998.93,25,1
ORD-02905,2026-05-07 00:54:37.852111,MG,Informática,846.55,6,5
ORD-02906,2026-06-09 00:54:37.852111,RS,Cama Mesa Banho,241.35,7,5
ORD-02907,2025-09-17 00:54:37.852111,PE,Informática,572.99,21,2
ORD-02908,2025-09-06 00:54:37.852111,CE,Cama Mesa Banho,105.46,17,3
ORD-02909,2026-08-08 00:54:37.852111,MG,Móveis,1760.06,4,4
ORD-02910,2026-08-11 00:54:37.852111,PR,Informática,1235.31,11,5
ORD-02911,2026-07-22 00:54:37.852111,PE,Cama Mesa Banho,1639.29,14,3
ORD-02912,2026-04-23 00:54:37.852111,MG,Cama Mesa Banho,1067.03,4,4
ORD-02913,2026-06-17 00:54:37.852111,BA,Cama Mesa Banho,1219.04,18,4
ORD-02914,2026-06-08 00:54:37.852111,PE,Beleza e Saúde,1416.67,15,3
ORD-02915,2025-09-17 00:54:37.852111,AM,Beleza e Saúde,1820.62,21,3
ORD-02916,2026-05-07 00:54:37.852111,MG,Informática,228.92,8,3
ORD-02917,2026-03-22 00:54:37.852111,RJ,Eletrônicos,695.35,3,4
ORD-02918,2026-04-10 00:54:37.852111,AM,Móveis,1432.6,9,5
ORD-02919,2026-02-27 00:54:37.852111,BA,Eletrônicos,1918.78,7,3
ORD-02920,2026-05-19 00:54:37.852111,CE,Informática,1962.57,17,2
ORD-02921,2026-05-29 00:54:37.852111,SP,Esportes,1294.3,3,5
ORD-02922,2025-09-03 00:54:37.852111,MG,Esportes,427.52,5,3
ORD-02923,2025-10-23 00:54:37.852111,PR,Móveis,282.46,10,3
ORD-02924,2026-06-15 00:54:37.852111,MG,Móveis,1894.79,1,5
ORD-02925,2026-03-28 00:54:37.852111,SP,Móveis,896.16,1,5
ORD-02926,2026-05-06 00:54:37.852111,BA,Beleza e Saúde,429.89,19,4
ORD-02927,2026-02-02 00:54:37.852111,BA,Beleza e Saúde,1871.09,18,4
ORD-02928,2025-12-13 00:54:37.852111,AM,Esportes,253.82,15,2
ORD-02929,2025-09-28 00:54:37.852111,PE,Móveis,1472.66,9,4
ORD-02930,2026-06-25 00:54:37.852111,PR,Cama Mesa Banho,1269.26,11,4
ORD-02931,2026-07-12 00:54:37.852111,AM,Eletrônicos,221.08,24,3
ORD-02932,2025-11-09 00:54:37.852111,PR,Esportes,710.56,10,4
ORD-02933,2026-07-24 00:54:37.852111,PR,Móveis,342.36,7,4
ORD-02934,2026-03-12 00:54:37.852111,SP,Cama Mesa Banho,1228.77,5,5
ORD-02935,2026-06-06 00:54:37.852111,AM,Móveis,980.37,11,4
ORD-02936,2026-01-11 00:54:37.852111,PR,Informática,58.34,13,2
ORD-02937,2026-03-23 00:54:37.852111,SC,Cama Mesa Banho,1952.64,10,4
ORD-02938,2025-12-24 00:54:37.852111,SP,Eletrônicos,731.69,1,5
ORD-02939,2026-01-12 00:54:37.852111,BA,Informática,553.5,16,3
ORD-02940,2026-05-26 00:54:37.852111,SP,Beleza e Saúde,483.76,5,4
ORD-02941,2026-01-11 00:54:37.852111,RJ,Esportes,359.69,4,4
ORD-02942,2026-04-19 00:54:37.852111,RJ,Móveis,1998.32,4,2
ORD-02943,2026-05-13 00:54:37.852111,PR,Esportes,625.46,6,4
ORD-02944,2025-11-16 00:54:37.852111,AM,Eletrônicos,840.75,20,2
ORD-02945,2026-02-26 00:54:37.852111,BA,Móveis,1749.14,14,2
ORD-02946,2026-06-16 00:54:37.852111,SP,Informática,1301.68,1,4
ORD-02947,2025-11-02 00:54:37.852111,AM,Cama Mesa Banho,768.95,16,2
ORD-02948,2026-07-18 00:54:37.852111,SP,Cama Mesa Banho,1801.74,6,5
ORD-02949,2026-06-08 00:54:37.852111,SP,Móveis,1511.96,4,5
ORD-02950,2025-12-08 00:54:37.852111,SC,Informática,494.41,15,4
ORD-02951,2025-12-02 00:54:37.852111,RJ,Móveis,1305.29,5,3
ORD-02952,2026-06-30 00:54:37.852111,SP,Móveis,1848.68,5,5
ORD-02953,2026-05-08 00:54:37.852111,SC,Móveis,1018.1,9,3
ORD-02954,2026-07-02 00:54:37.852111,RJ,Cama Mesa Banho,1480.54,4,4
ORD-02955,2025-12-29 00:54:37.852111,SC,Eletrônicos,1943.65,9,3
ORD-02956,2025-11-24 00:54:37.852111,AM,Móveis,1396.31,16,3
ORD-02957,2026-02-27 00:54:37.852111,PE,Cama Mesa Banho,249.76,20,3
ORD-02958,2025-11-07 00:54:37.852111,RJ,Beleza e Saúde,526.89,3,4
ORD-02959,2026-05-16 00:54:37.852111,CE,Informática,1210.44,12,3
ORD-02960,2026-02-16 00:54:37.852111,PE,Beleza e Saúde,587.33,12,4
ORD-02961,2026-01-28 00:54:37.852111,AM,Móveis,1917.21,28,2
ORD-02962,2025-10-10 00:54:37.852111,SP,Cama Mesa Banho,840.44,6,5
ORD-02963,2025-11-19 00:54:37.852111,BA,Informática,941.6,19,1
ORD-02964,2025-11-18 00:54:37.852111,AM,Esportes,1418.12,12,3
ORD-02965,2026-05-31 00:54:37.852111,SC,Informática,1072.29,11,2
ORD-02966,2026-08-05 00:54:37.852111,SC,Informática,795.18,9,4
ORD-02967,2025-10-20 00:54:37.852111,SC,Móveis,199.44,10,3
ORD-02968,2026-03-02 00:54:37.852111,SC,Beleza e Saúde,1213.07,7,4
ORD-02969,2026-05-20 00:54:37.852111,AM,Beleza e Saúde,1741.78,18,2
ORD-02970,2026-06-02 00:54:37.852111,BA,Esportes,1387.24,15,1
ORD-02971,2026-06-19 00:54:37.852111,MG,Móveis,793.92,3,2
ORD-02972,2026-06-27 00:54:37.852111,SC,Informática,299.07,12,3
ORD-02973,2025-12-18 00:54:37.852111,MG,Eletrônicos,1641.86,1,4
ORD-02974,2026-05-01 00:54:37.852111,BA,Beleza e Saúde,1886.41,20,1
ORD-02975,2026-01-15 00:54:37.852111,BA,Beleza e Saúde,807.13,21,3
ORD-02976,2026-07-02 00:54:37.852111,PE,Cama Mesa Banho,1470.85,13,2
ORD-02977,2025-10-01 00:54:37.852111,RJ,Informática,850.99,3,5
ORD-02978,2025-11-18 00:54:37.852111,CE,Móveis,1029.42,16,4
ORD-02979,2025-11-23 00:54:37.852111,PR,Beleza e Saúde,1681.13,10,2
ORD-02980,2025-09-11 00:54:37.852111,CE,Móveis,212.68,17,3
ORD-02981,2025-08-13 00:54:37.852111,AM,Informática,1084.15,20,2
ORD-02982,2025-11-27 00:54:37.852111,PR,Informática,468.51,15,1
ORD-02983,2025-11-03 00:54:37.852111,BA,Beleza e Saúde,712.62,15,1
ORD-02984,2026-04-21 00:54:37.852111,CE,Esportes,1306.64,9,4
ORD-02985,2025-08-15 00:54:37.852111,RS,Móveis,103.1,12,5
ORD-02986,2026-07-04 00:54:37.852111,RJ,Móveis,1207.96,8,5
ORD-02987,2026-01-05 00:54:37.852111,CE,Cama Mesa Banho,602.71,19,3
ORD-02988,2026-04-06 00:54:37.852111,RJ,Informática,1355.49,2,5
ORD-02989,2026-08-05 00:54:37.852111,MG,Informática,326.08,4,5
ORD-02990,2026-05-04 00:54:37.852111,AM,Beleza e Saúde,1484.83,12,5
ORD-02991,2026-02-18 00:54:37.852111,RJ,Beleza e Saúde,1309.0,6,4
ORD-02992,2026-04-28 00:54:37.852111,MG,Beleza e Saúde,1943.92,2,3
ORD-02993,2026-05-04 00:54:37.852111,SC,Cama Mesa Banho,1826.91,9,2
ORD-02994,2025-11-26 00:54:37.852111,MG,Esportes,602.44,2,5
ORD-02995,2025-12-10 00:54:37.852111,AM,Beleza e Saúde,103.27,18,2
ORD-02996,2025-11-11 00:54:37.852111,PE,Beleza e Saúde,1327.97,16,3
ORD-02997,2026-07-12 00:54:37.852111,SC,Eletrônicos,1225.63,10,2
ORD-02998,2026-03-29 00:54:37.852111,BA,Beleza e Saúde,103.49,18,2
ORD-02999,2026-08-01 00:54:37.852111,SP,Cama Mesa Banho,289.22,3,4
ORD-03000,2025-10-15 00:54:37.852111,MG,Móveis,1190.17,6,4
ORD-03001,2026-07-28 00:54:37.852111,MG,Esportes,1828.06,4,4
ORD-03002,2026-04-06 00:54:37.852111,RJ,Móveis,1817.68,3,4
ORD-03003,2026-06-11 00:54:37.852111,BA,Eletrônicos,345.4,29,1
ORD-03004,2026-04-26 00:54:37.852111,CE,Informática,799.92,20,3
ORD-03005,2026-07-23 00:54:37.852111,RS,Informática,134.25,9,4
ORD-03006,2026-03-08 00:54:37.852111,PR,Beleza e Saúde,965.08,14,4
ORD-03007,2025-11-17 00:54:37.852111,MG,Eletrônicos,1518.51,8,3
ORD-03008,2026-03-04 00:54:37.852111,CE,Móveis,1590.45,17,1
ORD-03009,2025-11-26 00:54:37.852111,RS,Cama Mesa Banho,1023.03,11,3
ORD-03010,2026-05-03 00:54:37.852111,PR,Esportes,236.95,7,3
ORD-03011,2026-01-02 00:54:37.852111,SP,Móveis,793.66,4,5
ORD-03012,2026-06-15 00:54:37.852111,RJ,Eletrônicos,1867.6,4,5
ORD-03013,2025-12-09 00:54:37.852111,CE,Eletrônicos,497.74,18,3
ORD-03014,2026-04-07 00:54:37.852111,RJ,Móveis,673.52,5,5
ORD-03015,2025-11-03 00:54:37.852111,PR,Esportes,1506.31,11,4
ORD-03016,2025-09-22 00:54:37.852111,PE,Móveis,1480.48,19,2
ORD-03017,2026-07-19 00:54:37.852111,MG,Móveis,1828.79,2,5
ORD-03018,2026-04-04 00:54:37.852111,SC,Esportes,806.83,7,5
ORD-03019,2025-08-25 00:54:37.852111,RS,Cama Mesa Banho,1053.47,8,5
ORD-03020,2026-01-29 00:54:37.852111,BA,Eletrônicos,961.42,16,2
ORD-03021,2025-11-05 00:54:37.852111,AM,Esportes,1859.12,23,2
ORD-03022,2026-03-12 00:54:37.852111,MG,Beleza e Saúde,1550.19,2,3
ORD-03023,2026-04-02 00:54:37.852111,SC,Beleza e Saúde,1671.31,8,5
ORD-03024,2025-12-29 00:54:37.852111,AM,Beleza e Saúde,309.54,22,3
ORD-03025,2026-02-05 00:54:37.852111,CE,Beleza e Saúde,1594.1,16,3
ORD-03026,2025-11-21 00:54:37.852111,AM,Informática,894.31,20,1
ORD-03027,2026-04-01 00:54:37.852111,SP,Cama Mesa Banho,95.51,4,5
ORD-03028,2026-01-14 00:54:37.852111,MG,Informática,167.17,5,5
ORD-03029,2026-06-14 00:54:37.852111,RJ,Móveis,1371.92,4,5
ORD-03030,2025-08-14 00:54:37.852111,PE,Móveis,775.42,21,2
ORD-03031,2025-08-14 00:54:37.852111,BA,Esportes,1742.83,10,3
ORD-03032,2026-01-12 00:54:37.852111,RJ,Beleza e Saúde,1481.83,4,5
ORD-03033,2026-01-09 00:54:37.852111,SC,Esportes,92.28,10,4
ORD-03034,2025-12-30 00:54:37.852111,MG,Móveis,1389.43,6,3
ORD-03035,2026-04-04 00:54:37.852111,PE,Beleza e Saúde,425.09,25,1
ORD-03036,2026-05-29 00:54:37.852111,AM,Eletrônicos,874.04,16,2
ORD-03037,2025-10-31 00:54:37.852111,MG,Cama Mesa Banho,1268.23,7,5
ORD-03038,2025-11-09 00:54:37.852111,AM,Móveis,1751.8,14,3
ORD-03039,2026-03-10 00:54:37.852111,CE,Eletrônicos,939.39,24,1
ORD-03040,2025-12-08 00:54:37.852111,SP,Esportes,1626.56,6,4
ORD-03041,2026-01-07 00:54:37.852111,PR,Eletrônicos,1576.78,7,4
ORD-03042,2026-02-04 00:54:37.852111,MG,Esportes,858.35,5,5
ORD-03043,2026-03-03 00:54:37.852111,SC,Móveis,1026.91,9,4
ORD-03044,2026-02-14 00:54:37.852111,AM,Informática,1415.95,21,2
ORD-03045,2026-07-10 00:54:37.852111,RJ,Cama Mesa Banho,110.74,4,5
ORD-03046,2026-07-03 00:54:37.852111,CE,Eletrônicos,1787.08,16,4
ORD-03047,2025-10-10 00:54:37.852111,SC,Eletrônicos,1551.14,14,2
ORD-03048,2025-09-09 00:54:37.852111,BA,Móveis,536.36,17,3
ORD-03049,2025-10-03 00:54:37.852111,PR,Móveis,1963.3,12,3
ORD-03050,2026-05-30 00:54:37.852111,CE,Esportes,399.81,16,3
ORD-03051,2025-11-07 00:54:37.852111,SP,Beleza e Saúde,1832.47,8,3
ORD-03052,2026-02-18 00:54:37.852111,PR,Beleza e Saúde,682.72,7,4
ORD-03053,2026-03-16 00:54:37.852111,AM,Beleza e Saúde,1538.14,14,4
ORD-03054,2025-11-13 00:54:37.852111,SC,Esportes,939.93,14,2
ORD-03055,2025-09-22 00:54:37.852111,BA,Beleza e Saúde,1486.11,15,2
ORD-03056,2026-04-27 00:54:37.852111,RS,Móveis,353.78,14,2
ORD-03057,2026-03-27 00:54:37.852111,SP,Informática,575.54,6,3
ORD-03058,2025-08-28 00:54:37.852111,PE,Informática,244.72,17,3
ORD-03059,2025-11-15 00:54:37.852111,AM,Informática,1737.03,8,2
ORD-03060,2025-08-31 00:54:37.852111,RS,Beleza e Saúde,627.77,9,3
ORD-03061,2025-10-28 00:54:37.852111,MG,Informática,1404.23,5,5
ORD-03062,2026-01-13 00:54:37.852111,BA,Eletrônicos,1649.43,23,2
ORD-03063,2025-11-14 00:54:37.852111,RJ,Beleza e Saúde,1807.77,8,3
ORD-03064,2026-06-08 00:54:37.852111,PE,Eletrônicos,257.28,14,3
ORD-03065,2025-12-08 00:54:37.852111,SC,Móveis,1791.38,12,3
ORD-03066,2026-03-10 00:54:37.852111,BA,Eletrônicos,434.64,21,2
ORD-03067,2026-06-27 00:54:37.852111,PR,Móveis,1486.96,13,3
ORD-03068,2026-01-24 00:54:37.852111,CE,Esportes,1471.26,20,4
ORD-03069,2026-03-18 00:54:37.852111,PR,Esportes,66.58,4,5
ORD-03070,2026-04-11 00:54:37.852111,PR,Eletrônicos,480.22,9,5
ORD-03071,2026-08-12 00:54:37.852111,MG,Cama Mesa Banho,1009.22,2,4
ORD-03072,2025-12-09 00:54:37.852111,SP,Móveis,869.07,4,4
ORD-03073,2025-09-04 00:54:37.852111,RJ,Beleza e Saúde,1841.22,6,3
ORD-03074,2026-04-07 00:54:37.852111,PE,Cama Mesa Banho,751.49,19,1
ORD-03075,2026-02-03 00:54:37.852111,SP,Móveis,1877.12,7,5
ORD-03076,2026-06-07 00:54:37.852111,BA,Beleza e Saúde,945.89,19,2
ORD-03077,2026-08-09 00:54:37.852111,PR,Móveis,1930.49,6,5
ORD-03078,2025-10-14 00:54:37.852111,MG,Móveis,1487.84,1,4
ORD-03079,2025-10-23 00:54:37.852111,BA,Beleza e Saúde,1667.2,18,1
ORD-03080,2026-03-23 00:54:37.852111,CE,Móveis,254.51,16,2
ORD-03081,2026-02-03 00:54:37.852111,RJ,Móveis,1192.98,3,5
ORD-03082,2026-07-23 00:54:37.852111,PE,Móveis,328.27,9,5
ORD-03083,2025-12-29 00:54:37.852111,CE,Esportes,630.36,14,3
ORD-03084,2025-10-04 00:54:37.852111,MG,Informática,1265.95,4,4
ORD-03085,2026-04-18 00:54:37.852111,RJ,Móveis,1466.14,6,4
ORD-03086,2025-10-15 00:54:37.852111,BA,Beleza e Saúde,126.41,18,2
ORD-03087,2026-03-24 00:54:37.852111,PR,Eletrônicos,1085.34,14,2
ORD-03088,2026-07-05 00:54:37.852111,PR,Móveis,1152.36,6,3
ORD-03089,2025-08-23 00:54:37.852111,AM,Esportes,203.71,22,3
ORD-03090,2025-12-04 00:54:37.852111,PR,Esportes,1026.34,10,2
ORD-03091,2025-09-14 00:54:37.852111,RS,Eletrônicos,1441.99,12,5
ORD-03092,2026-01-18 00:54:37.852111,PR,Móveis,153.79,8,4
ORD-03093,2026-01-15 00:54:37.852111,RS,Cama Mesa Banho,1532.52,13,2
ORD-03094,2026-04-20 00:54:37.852111,SC,Eletrônicos,1174.03,10,4
ORD-03095,2025-12-31 00:54:37.852111,RS,Informática,1674.79,7,5
ORD-03096,2026-04-01 00:54:37.852111,RJ,Beleza e Saúde,475.22,4,5
ORD-03097,2025-12-05 00:54:37.852111,CE,Beleza e Saúde,1674.88,16,3
ORD-03098,2026-01-06 00:54:37.852111,RJ,Beleza e Saúde,234.39,5,5
